match_index,bet_outcome,true_outcome,bet_fraction,odds,wealth
46,A,H,0.019693591610583882,"[1.55, 4.77, 5.48]",0.7667678920505332
47,D,D,0.009575253855086683,"[2.92, 3.76, 2.35]",0.7870318043620387
48,A,D,0.010353914575394061,"[1.79, 3.91, 4.51]",0.7788829442915559
49,A,D,0.013724472367697357,"[1.85, 3.66, 4.54]",0.7681931868449557
50,H,D,0.014487173470138977,"[5.18, 4.54, 1.6]",0.757064238888554
51,A,H,0.015262683449676283,"[1.18, 8.27, 14.09]",0.7455094070593279
52,A,D,0.025716386883441994,"[2.23, 3.63, 3.22]",0.7263375987221448
53,D,H,0.014532492289331449,"[1.75, 4.3, 4.32]",0.7157821031692637
54,D,H,0.02466337998430477,"[2.76, 3.35, 2.69]",0.6981284971728353
55,D,A,0.007904052392335464,"[2.49, 3.32, 3.03]",0.6926104529545988
56,H,A,0.02711775838396737,"[8.09, 5.63, 1.36]",0.6738284100371658
57,H,D,0.012608035451502901,"[4.34, 3.77, 1.85]",0.6653327575551873
58,A,A,0.01826128518426573,"[2.42, 3.9, 2.75]",0.6865949622044485
59,A,H,0.02453587407266546,"[1.65, 4.37, 5.01]",0.6697487546728736
60,H,A,0.024332616629845413,"[6.38, 4.71, 1.5]",0.6534520149871023
61,A,H,0.012438174504877915,"[1.13, 9.46, 19.13]",0.6453242647941285
62,A,H,0.026281894508818838,"[2.14, 3.62, 3.44]",0.6283639205428282
63,H,H,0.02775857943737458,"[3.35, 3.63, 2.17]",0.6693537715821535
64,D,H,0.00973088766446982,"[1.23, 7.15, 10.66]",0.6628403652230983
65,A,H,0.018625357863148655,"[1.81, 4.02, 4.29]",0.650494726214678
66,D,D,0.007980534238384322,"[3.18, 3.59, 2.27]",0.6639401813898896
67,D,D,0.022817608512566596,"[2.22, 3.87, 3.09]",0.7074193242665273
68,D,D,0.013842170889348283,"[1.5, 4.81, 6.2]",0.7447276793306099
69,D,H,0.003173204568216581,"[2.95, 3.99, 2.25]",0.7423645060564806
70,A,H,0.021721785957662776,"[1.5, 5.01, 5.88]",0.7262390231533556
71,D,A,0.012299234952245441,"[2.46, 3.5, 2.94]",0.7173068387761032
72,D,A,0.025040968344561102,"[2.4, 3.43, 3.07]",0.6993447809329736
73,A,H,0.019205009966353395,"[1.72, 4.37, 4.43]",0.6859138574452386
74,A,A,0.011183836658631065,"[2.01, 3.91, 3.55]",0.7054752862313142
75,H,A,0.006149849035953098,"[2.34, 3.53, 3.09]",0.7011367197223958
76,H,H,0.02159098842872782,"[5.01, 4.13, 1.68]",0.7618410412803504
77,H,A,0.021262182001906018,"[9.01, 5.92, 1.32]",0.7456426384041259
78,A,H,0.017780249701691793,"[1.62, 4.47, 5.08]",0.7323849261050723
79,A,H,0.010181032219831477,"[2.41, 3.28, 3.19]",0.7249284915750777
80,H,A,0.027746049736828964,"[3.14, 3.35, 2.43]",0.7048145895921912
81,A,D,0.011012300439300671,"[1.86, 4.0, 4.03]",0.6970529595775996
82,A,H,0.021577998727824014,"[1.65, 4.35, 4.94]",0.6820119517026082
83,D,D,0.013106017535897116,"[1.66, 4.34, 4.9]",0.7118664101022856
84,A,H,0.01144217375523016,"[1.1, 11.9, 20.73]",0.7037211109473833
85,D,D,0.02786672808554828,"[2.8, 3.38, 2.63]",0.7503938744828403
86,A,H,0.01602417821031049,"[1.75, 4.35, 4.28]",0.7383694293102019
87,H,H,0.009008191798867736,"[4.05, 3.98, 1.86]",0.7586561182950247
88,D,H,0.0023271321555566947,"[2.94, 3.73, 2.35]",0.7568906252471305
89,D,D,0.04501582872049481,"[2.54, 3.4, 2.9]",0.8386635662381858
90,H,H,0.015545767432982246,"[3.85, 3.69, 1.99]",0.8758209221906608
91,H,H,0.013894624545032395,"[5.29, 4.48, 1.6]",0.9280268025566856
92,D,D,0.006689677506279127,"[2.28, 3.63, 3.13]",0.944354368625822
93,A,H,0.015400155726097117,"[1.39, 5.54, 7.11]",0.9298111642883642
94,A,H,0.02652475951728607,"[2.15, 3.51, 3.53]",0.9051481467591276
95,D,H,0.021472280369606005,"[2.7, 3.45, 2.69]",0.8857125519758863
96,D,D,0.01047100736242678,"[2.55, 3.34, 2.92]",0.9074144201832821
97,A,H,0.016486660300352007,"[1.97, 4.07, 3.55]",0.8924541868860795
98,H,D,0.021881141765520314,"[2.61, 3.81, 2.58]",0.8729262703035929
99,A,H,0.016287975413773904,"[2.04, 3.73, 3.61]",0.8587080686748506
100,A,H,0.004538278994012724,"[2.59, 3.56, 2.73]",0.8548110118847944
101,D,A,0.0117647863166095,"[2.79, 3.44, 2.6]",0.844754342988885
102,D,D,0.018589813113047977,"[2.2, 3.55, 3.37]",0.8847990976635125
103,A,H,0.023840689533823605,"[1.99, 3.84, 3.7]",0.8637048770763095
104,D,H,0.011571604321411981,"[4.49, 4.18, 1.74]",0.8537104259883086
105,A,H,0.02110076031781017,"[1.42, 5.45, 6.7]",0.8356964869087137
106,A,H,0.017865239891396142,"[1.39, 5.34, 7.62]",0.8207665686936926
107,A,A,0.0033408254035682617,"[2.71, 3.29, 2.78]",0.8256473959831953
108,A,A,0.014241956585535986,"[1.25, 6.95, 9.87]",0.9299482568322649
109,D,D,0.008849161133393874,"[2.75, 3.53, 2.59]",0.9507682896174463
110,H,A,0.02732871004777849,"[7.05, 4.78, 1.46]",0.9247850187078689
111,D,H,0.015033908664210754,"[1.38, 5.03, 8.73]",0.9108818852025844
112,D,D,0.018663574317785942,"[1.63, 4.06, 5.59]",0.9629028391857468
113,D,A,0.008528346578306943,"[2.42, 3.62, 2.91]",0.954690870051935
114,D,D,0.00370013129823182,"[2.5, 3.38, 2.97]",0.9630981761847635
115,A,A,0.01705285791249133,"[1.64, 4.11, 5.43]",1.0358546194341278
116,A,A,0.01593046805457006,"[1.48, 4.98, 6.13]",1.1205080784146284
117,H,A,0.021483483489726528,"[10.83, 5.79, 1.28]",1.0964356616119026
118,D,D,0.012106988359900083,"[5.24, 4.25, 1.64]",1.1395778964375753
119,A,A,0.01898410593037291,"[1.5, 4.58, 6.49]",1.25834782902291
120,D,D,0.014583631181384896,"[1.39, 5.33, 7.66]",1.337808874178377
121,A,H,0.022284054293771755,"[1.65, 4.33, 4.98]",1.3079970685914963
122,D,D,0.0056363491698949,"[3.16, 3.52, 2.31]",1.3265753356347836
123,A,H,0.023736772623099162,"[1.78, 3.75, 4.85]",1.2950867185254094
124,H,A,0.019441509434617327,"[2.86, 3.6, 2.46]",1.26990827786855
125,H,A,0.02472813333443827,"[7.07, 4.76, 1.46]",1.2385058166509095
126,A,H,0.018459697690418952,"[1.7, 4.3, 4.6]",1.2156433736877081
127,A,H,0.01595602561959868,"[1.55, 4.36, 6.17]",1.1962465368728517
128,A,D,0.01382739723649225,"[1.75, 4.35, 4.28]",1.1797055608147324
129,D,H,0.02282133065749935,"[2.08, 3.76, 3.48]",1.1527831101328887
130,D,A,0.019696854505783103,"[3.15, 3.41, 2.39]",1.130076908935877
131,D,H,0.009724901793941296,"[2.95, 3.43, 2.52]",1.119087021976875
132,D,H,0.014166889127855208,"[2.16, 3.4, 3.62]",1.1032330402121069
133,A,H,0.011314354300060036,"[1.36, 5.41, 8.26]",1.0907506707196148
134,H,D,0.023372530391998204,"[4.29, 4.04, 1.8]",1.0652570675181283
135,H,A,0.0248668681272142,"[8.92, 5.79, 1.33]",1.0387674604985722
136,A,H,0.01790613180184248,"[1.45, 4.87, 7.03]",1.0201671534394194
137,A,H,0.01836942486182439,"[1.8, 3.91, 4.44]",1.0014272695678128
138,D,H,0.005834862630218669,"[2.37, 3.69, 2.94]",0.9955840790157297
139,A,H,0.011323730539095595,"[2.67, 3.92, 2.47]",0.9843103531759418
140,A,H,0.024575160431831375,"[1.37, 5.48, 7.77]",0.9601207683319305
141,H,H,0.010781079513102278,"[2.88, 3.75, 2.38]",0.9795809084215972
142,H,D,0.017911275242535312,"[5.38, 4.39, 1.6]",0.9620353651485252
143,A,A,0.012324184365945614,"[1.68, 4.05, 5.18]",1.0115947041923232
144,H,D,0.021975350470904667,"[5.33, 4.22, 1.63]",0.9893645560331857
145,H,A,0.024341363254342274,"[3.68, 3.76, 2.01]",0.9652820739838108
146,H,D,0.023544825849723693,"[4.69, 4.07, 1.73]",0.9425546756560018
147,H,A,0.01992345711492744,"[3.23, 4.13, 2.07]",0.9237757279970951
148,A,H,0.024780806359633083,"[1.95, 3.88, 3.76]",0.90088382056187
149,D,D,0.013219915447317784,"[1.23, 6.63, 12.95]",0.9679349132397738
150,A,D,0.012616013046966504,"[1.32, 6.04, 8.88]",0.9557234337457264
151,A,H,0.019477633422007697,"[1.3, 6.02, 8.95]",0.9371082030504048
152,A,A,0.013104593769913008,"[1.91, 3.91, 3.93]",0.9730898404463308
153,D,H,0.006856507158197618,"[2.67, 3.38, 2.76]",0.9664178429897412
154,D,A,0.01689826484457996,"[1.9, 3.89, 3.97]",0.9500870583283728
155,A,A,0.026254258585451995,"[1.6, 4.65, 5.07]",1.051608451752114
156,A,H,0.014960900427857981,"[1.33, 6.05, 8.44]",1.0358754424163568
157,H,A,0.03610532389412708,"[4.47, 4.51, 1.69]",0.998474824053942
158,A,D,0.01896048207262358,"[1.72, 4.27, 4.49]",0.9795432600525013
159,D,H,0.020579691596561096,"[3.3, 3.79, 2.14]",0.9593845618551307
160,A,A,0.004961336542934273,"[2.39, 3.47, 3.07]",0.9692374093040305
161,H,A,0.02251236921523322,"[4.69, 4.02, 1.74]",0.9474175788885619
162,H,D,0.006922617081611875,"[2.8, 3.83, 2.41]",0.9408589697735286
163,H,A,0.022703845911747785,"[6.75, 4.17, 1.54]",0.9194978526991046
164,H,D,0.026923987593956297,"[5.48, 4.09, 1.64]",0.8947413039203644
165,A,D,0.02120271108805498,"[1.42, 5.06, 7.35]",0.8757703625547913
166,H,A,0.004058143096567573,"[2.63, 3.58, 2.68]",0.8722163611038111
167,A,A,0.0127892487817521,"[1.86, 3.87, 4.16]",0.9074661359302119
168,H,A,0.03442866842572227,"[4.47, 4.37, 1.71]",0.8762232852286992
169,A,D,0.015275238185820314,"[1.34, 5.73, 8.52]",0.8628387658428688
170,D,D,0.01523954595620987,"[1.92, 3.85, 3.94]",0.9003141882637248
171,A,A,0.013368956899256058,"[1.47, 4.98, 6.32]",0.9643470998623367
172,A,H,0.01752327807602149,"[1.94, 4.02, 3.69]",0.9474485774696441
173,A,H,0.01816230533732468,"[2.37, 3.81, 2.87]",0.9302407271142265
174,D,A,0.014353105270859057,"[3.28, 3.62, 2.21]",0.9168888840307154
175,H,H,0.011942343915437227,"[3.95, 3.74, 1.94]",0.9491908010674572
176,A,H,0.00976922982313939,"[1.08, 13.84, 24.96]",0.9399179379858195
177,A,D,0.01397591676598226,"[1.64, 4.54, 4.96]",0.9267817231176759
178,A,H,0.010331620477155213,"[1.15, 8.67, 20.05]",0.9172065660892602
179,H,A,0.02361724907671206,"[8.42, 5.9, 1.33]",0.8955446701631344
180,A,H,0.018054281270463858,"[1.64, 4.13, 5.4]",0.8793762547977445
181,D,A,0.010460949490579482,"[2.69, 3.18, 2.88]",0.8701771442130903
182,A,D,0.006408767153819404,"[2.37, 3.59, 3.0]",0.8646003815132531
183,A,D,0.02526684619418698,"[1.63, 4.91, 4.57]",0.8427546566541224
184,H,A,0.02789102589285472,"[7.32, 5.34, 1.4]",0.8192493647040584
185,D,D,0.010829656589884157,"[1.99, 3.91, 3.62]",0.8450674355124254
186,H,H,0.02691111073871596,"[7.1, 5.2, 1.42]",0.9837918258788466
187,A,A,0.0038015363509943476,"[2.72, 3.68, 2.54]",0.9895513032761964
188,H,A,0.02383167975062048,"[6.98, 4.93, 1.44]",0.965968633519709
189,,A,0.0,,0.965968633519709
190,A,H,0.017983523092215053,"[1.32, 5.64, 9.41]",0.9485971142924519
191,D,H,0.017228642782797145,"[1.75, 3.91, 4.82]",0.932254073465515
192,H,D,0.020940244515201264,"[3.69, 3.97, 1.95]",0.9127324452168547
193,A,H,0.02095565623868772,"[1.32, 6.41, 8.2]",0.8936055378569935
194,H,A,0.032584118045241556,"[2.95, 3.59, 2.41]",0.8644881895255797
195,H,D,0.01978824796172781,"[4.62, 3.7, 1.82]",0.8473814828712624
196,A,D,0.01687544020388169,"[1.56, 4.46, 5.71]",0.8330815473271918
197,A,D,0.01931054715125303,"[1.29, 6.14, 9.37]",0.8169942868266912
198,H,A,0.025064976523043406,"[3.44, 3.22, 2.31]",0.7965163442079196
199,H,D,0.023159397593472776,"[4.9, 4.56, 1.65]",0.778069505502709
200,D,D,0.01672710762102777,"[1.5, 4.96, 6.17]",0.8296083208292363
201,D,H,0.008758981433954784,"[3.03, 3.54, 2.41]",0.8223417969496386
202,H,D,0.02135586714109865,"[5.28, 4.24, 1.65]",0.8047799747894099
203,D,A,0.01856397100586045,"[3.26, 3.31, 2.36]",0.7898400626713221
204,H,A,0.01597309484321695,"[4.01, 3.76, 1.93]",0.7772238724393007
205,A,H,0.019580377250697324,"[1.36, 5.73, 7.91]",0.7620055358086913
206,A,H,0.018582566971455244,"[1.4, 5.54, 6.88]",0.7478455169069067
207,H,A,0.01885884576979937,"[3.84, 3.78, 1.96]",0.7337420136439234
208,A,H,0.019416944139540572,"[1.31, 5.97, 9.23]",0.7194949859521654
209,A,A,0.012318280051412812,"[1.65, 4.33, 4.99]",0.7548581194750245
210,H,A,0.02804305652480419,"[6.49, 5.33, 1.43]",0.7336895905623789
211,H,A,0.0193319151745739,"[4.38, 3.91, 1.81]",0.7195059656331592
212,D,A,0.008047598223970397,"[2.65, 3.49, 2.7]",0.7137156707019936
213,D,D,0.021149364305052525,"[1.53, 4.4, 6.38]",0.7650374219836582
214,H,H,0.008781365663764171,"[2.97, 3.45, 2.46]",0.7782720264809951
215,D,A,0.0075325320320847895,"[2.11, 3.77, 3.39]",0.7724096675118515
216,A,H,0.022662575672517515,"[1.4, 4.92, 8.27]",0.75490487497168
217,H,A,0.024275079697692315,"[7.76, 5.51, 1.37]",0.736579498967566
218,A,H,0.017414811485341106,"[1.38, 5.69, 7.16]",0.7237521058490789
219,A,H,0.013691265002681953,"[2.11, 3.7, 3.45]",0.7138430239716501
220,D,A,0.024110309693101274,"[1.68, 3.83, 5.5]",0.6966320475914337
221,A,H,0.01072858165491868,"[1.1, 11.75, 21.77]",0.6891581737854159
222,H,A,0.02453482113999126,"[7.05, 5.17, 1.42]",0.6722498012544277
223,H,A,0.02719485996465761,"[6.86, 4.74, 1.47]",0.6539680620480446
224,D,H,0.012398876216245747,"[2.03, 4.09, 3.36]",0.6458595929973328
225,A,A,0.0160071108789074,"[2.06, 3.7, 3.59]",0.6726359094411768
226,A,A,0.023837764199062583,"[1.46, 5.37, 5.94]",0.7518445422745158
227,A,D,0.019551381245879382,"[1.55, 4.46, 5.99]",0.7371449429908731
228,D,A,0.014529424806877913,"[2.32, 3.48, 3.18]",0.7264346509699169
229,A,H,0.009642035741749612,"[2.46, 3.43, 2.99]",0.7194303421012196
230,H,A,0.02292711606137773,"[4.68, 4.35, 1.68]",0.7029358791497882
231,A,H,0.015235883513460951,"[1.81, 3.7, 4.73]",0.6922260299776297
232,A,A,0.018601755062362425,"[2.0, 3.71, 3.78]",0.7280230309573003
233,A,A,0.012149464373228775,"[1.71, 4.14, 4.74]",0.7611036670991718
234,H,H,0.011593056693514917,"[3.43, 3.56, 2.17]",0.7825448157476161
235,A,A,0.020286153310324885,"[2.12, 3.88, 3.11]",0.8160406946080184
236,D,A,0.0083686823412853,"[1.98, 3.49, 3.83]",0.8092115092572821
237,D,H,0.03698838986863383,"[1.93, 3.63, 3.85]",0.7792800784666882
238,D,H,0.014426275454191449,"[1.36, 5.92, 7.51]",0.7680379693987639
239,H,D,0.024878240598170585,"[7.36, 4.73, 1.45]",0.7489305360075311
240,H,H,0.007688988172385385,"[2.92, 3.65, 2.43]",0.7599868906314674
241,H,A,0.021969740200342102,"[9.47, 5.42, 1.34]",0.7432901760886282
242,A,D,0.017175892489758787,"[1.41, 5.02, 7.6]",0.7305235039354361
243,D,H,0.007420872985934352,"[2.23, 3.38, 3.47]",0.7251023817994915
244,A,H,0.01968911245345762,"[1.99, 4.09, 3.49]",0.7108257594639713
245,H,A,0.029509640729847676,"[6.01, 4.65, 1.52]",0.6898495466806684
246,A,A,0.012613361680401083,"[2.43, 3.71, 2.83]",0.705772965643008
247,D,A,0.022630683864865987,"[1.79, 3.5, 5.17]",0.6898008407771721
248,A,H,0.017802764169781053,"[1.19, 8.22, 12.7]",0.6775204790846994
249,A,H,0.019379327353194562,"[2.46, 3.84, 2.73]",0.6643905879320238
