match_index,bet_outcome,true_outcome,bet_fraction,odds,wealth
28,A,H,0.010702587624104443,"[2.5, 3.96, 2.62]",0.8360249786725158
29,H,A,0.022189769612131857,"[3.93, 4.31, 1.82]",0.8174737770057853
30,H,A,0.013041308380308606,"[4.5, 4.13, 1.74]",0.8068128493870372
31,D,D,0.011836671780947777,"[1.38, 5.13, 8.05]",0.8462542621897097
32,A,D,0.008067645133027225,"[1.62, 4.13, 5.48]",0.8394269831100513
33,D,D,0.00965011482206254,"[2.4, 3.53, 2.97]",0.8599214170425776
34,A,A,0.0071231093759536,"[1.21, 7.23, 12.71]",0.9316488475929964
35,A,H,0.006896071369702564,"[1.17, 8.43, 14.62]",0.9252241306484938
36,D,H,0.009630533926185304,"[1.51, 4.45, 6.48]",0.9163137282689582
37,H,A,0.004300402618997265,"[3.32, 3.97, 2.06]",0.9123732103120873
38,H,A,0.012798876083403606,"[3.03, 3.62, 2.32]",0.9006958586514858
39,H,A,0.014683915772074074,"[3.41, 3.71, 2.1]",0.8874701165267915
40,H,A,0.02483205944855801,"[3.59, 3.93, 1.99]",0.8654324058343795
41,A,H,0.014276176169870008,"[1.59, 4.47, 5.44]",0.8530773403455735
42,D,H,0.007724105301549879,"[2.89, 3.54, 2.47]",0.8464880811383781
43,D,D,0.007152952463259663,"[2.54, 3.43, 2.88]",0.8612014614207679
44,A,H,0.007846635009600455,"[1.28, 6.36, 9.45]",0.8544439278832646
45,D,D,0.006562813690730504,"[2.27, 3.5, 3.24]",0.8684628186529493
46,A,H,0.011816154966350328,"[1.55, 4.77, 5.48]",0.8582009274052326
47,D,D,0.0057451523130520096,"[2.92, 3.76, 2.35]",0.8718090937243144
48,A,D,0.006212348745236436,"[1.79, 3.91, 4.51]",0.8663931115948303
49,A,D,0.008234683420618413,"[1.85, 3.66, 4.54]",0.8592586386030424
50,H,D,0.008692304082083387,"[5.18, 4.54, 1.6]",0.8517897012311477
51,A,H,0.009157610069805769,"[1.18, 8.27, 14.09]",0.8439893432857966
52,A,D,0.015429832130065196,"[2.23, 3.63, 3.22]",0.8309667293993327
53,D,H,0.00871949537359887,"[1.75, 4.3, 4.32]",0.8237211188467206
54,D,H,0.01479802799058286,"[2.76, 3.35, 2.69]",0.8115316706735927
55,D,A,0.0047424314354012785,"[2.49, 3.32, 3.03]",0.8076830373677665
56,H,A,0.016270655030380422,"[8.09, 5.63, 1.36]",0.7945415052928657
57,H,D,0.0075648212709017405,"[4.34, 3.77, 1.85]",0.788530940813012
58,A,A,0.010956771110559437,"[2.42, 3.9, 2.75]",0.803650508619156
59,A,H,0.014721524443599275,"[1.65, 4.37, 5.01]",0.7918195480124081
60,H,A,0.014599569977907248,"[6.38, 4.71, 1.5]",0.7802593231113261
61,A,H,0.007462904702926749,"[1.13, 9.46, 19.13]",0.7744363221393761
62,A,H,0.0157691367052913,"[2.14, 3.62, 3.44]",0.7622241299060172
63,H,H,0.016655147662424746,"[3.35, 3.63, 2.17]",0.7920572751793198
64,D,H,0.005838532598681892,"[1.23, 7.15, 10.66]",0.7874328229581621
65,A,H,0.011175214717889194,"[1.81, 4.02, 4.29]",0.778633092085691
66,D,D,0.004788320543030593,"[3.18, 3.59, 2.27]",0.788289505196213
67,D,D,0.013690565107539958,"[2.22, 3.87, 3.09]",0.8192629148363683
68,D,D,0.00830530253360897,"[1.5, 4.81, 6.2]",0.8451870172766641
69,D,H,0.0019039227409299486,"[2.95, 3.99, 2.25]",0.8435778464941323
70,A,H,0.013033071574597665,"[1.5, 5.01, 5.88]",0.8325834360420292
71,D,A,0.007379540971347264,"[2.46, 3.5, 2.94]",0.8264393524636919
72,D,A,0.01502458100673666,"[2.4, 3.43, 3.07]",0.8140224474654462
73,A,H,0.011523005979812036,"[1.72, 4.37, 4.43]",0.8046424619356006
74,A,A,0.006710301995178639,"[2.01, 3.91, 3.55]",0.8184109164258171
75,H,A,0.0036899094215718585,"[2.34, 3.53, 3.09]",0.8153910542745801
76,H,H,0.012954593057236691,"[5.01, 4.13, 1.68]",0.8577489220300399
77,H,A,0.01275730920114361,"[9.01, 5.92, 1.32]",0.8468063538147551
78,A,H,0.010668149821015075,"[1.62, 4.47, 5.08]",0.8377724967628718
79,A,H,0.006108619331898886,"[2.41, 3.28, 3.19]",0.8326548634934129
80,H,A,0.01664762984209738,"[3.14, 3.35, 2.43]",0.8187931335397525
81,A,D,0.006607380263580403,"[1.86, 4.0, 4.03]",0.8133830559492468
82,A,H,0.012946799236694407,"[1.65, 4.35, 4.94]",0.8028523488213429
83,D,D,0.00786361052153827,"[1.66, 4.34, 4.9]",0.82393883153397
84,A,H,0.006865304253138096,"[1.1, 11.9, 20.73]",0.8182822407695142
85,D,D,0.016720036851328966,"[2.8, 3.38, 2.63]",0.8508447087141954
86,A,H,0.009614506926186294,"[1.75, 4.35, 4.28]",0.8426642563691538
87,H,H,0.005404915079320642,"[4.05, 3.98, 1.86]",0.8565555690446189
88,D,H,0.0013962792933340169,"[2.94, 3.73, 2.35]",0.855359578239972
89,D,D,0.027009497232296887,"[2.54, 3.4, 2.9]",0.9108063754265907
90,H,H,0.009327460459789346,"[3.85, 3.69, 1.99]",0.9350185802185401
91,H,H,0.008336774727019438,"[5.29, 4.48, 1.6]",0.9684592986819475
92,D,D,0.004013806503767476,"[2.28, 3.63, 3.13]",0.9786826563312756
93,A,H,0.00924009343565827,"[1.39, 5.54, 7.11]",0.9696395371429164
94,A,H,0.015914855710371642,"[2.15, 3.51, 3.53]",0.9542078638182153
95,D,H,0.012883368221763603,"[2.7, 3.45, 2.69]",0.9419144525485428
96,D,D,0.006282604417456068,"[2.55, 3.34, 2.92]",0.9557618141555893
97,A,H,0.009891996180211204,"[1.97, 4.07, 3.55]",0.9463074219407704
98,H,D,0.013128685059312188,"[2.61, 3.81, 2.58]",0.9338836498288204
99,A,H,0.009772785248264342,"[2.04, 3.73, 3.61]",0.9247570054721781
100,A,H,0.0027229673964076343,"[2.59, 3.56, 2.73]",0.9222389222966778
101,D,A,0.0070588717899657,"[2.79, 3.44, 2.6]",0.9157289559844695
102,D,D,0.011153887867828786,"[2.2, 3.55, 3.37]",0.9417744981200249
103,A,H,0.014304413720294163,"[1.99, 3.84, 3.7]",0.9283029660676937
104,D,H,0.0069429625928471884,"[4.49, 4.18, 1.74]",0.9218577932994566
105,A,H,0.012660456190686101,"[1.42, 5.45, 6.7]",0.9101866530933462
106,A,H,0.010719143934837685,"[1.39, 5.34, 7.62]",0.9004302313512705
107,A,A,0.002004495242140957,"[2.71, 3.29, 2.78]",0.9036429677953004
108,A,A,0.00854517395132159,"[1.25, 6.95, 9.87]",0.9721352127171334
109,D,D,0.005309496680036324,"[2.75, 3.53, 2.59]",0.9851939308888374
110,H,A,0.016397226028667094,"[7.05, 4.78, 1.46]",0.9690394833219821
111,D,H,0.009020345198526453,"[1.38, 5.03, 8.73]",0.9602984126714161
112,D,D,0.011198144590671566,"[1.63, 4.06, 5.59]",0.9932043077257939
113,D,A,0.005117007946984165,"[2.42, 3.62, 2.91]",0.9881220733901821
114,D,D,0.002220078778939092,"[2.5, 3.38, 2.97]",0.9933431004439831
115,A,A,0.010231714747494798,"[1.64, 4.11, 5.43]",1.0383678628420807
116,A,A,0.009558280832742036,"[1.48, 4.98, 6.13]",1.0892831725590706
117,H,A,0.012890090093835916,"[10.83, 5.79, 1.28]",1.0752422143270848
118,D,D,0.007264193015940049,"[5.24, 4.25, 1.64]",1.1006272070243006
119,A,A,0.011390463558223745,"[1.5, 4.58, 6.49]",1.1694534379937718
120,D,D,0.008750178708830937,"[1.39, 5.33, 7.66]",1.2137620100596345
121,A,H,0.013370432576263053,"[1.65, 4.33, 4.98]",1.1975334869405025
122,D,D,0.00338180950193694,"[3.16, 3.52, 2.31]",1.2077390588555605
123,A,H,0.014242063573859497,"[1.78, 3.75, 4.85]",1.1905383623987065
124,H,A,0.011664905660770396,"[2.86, 3.6, 2.46]",1.1766508447157975
125,H,A,0.014836880000662963,"[7.07, 4.76, 1.46]",1.1591930173300704
126,A,H,0.011075818614251371,"[1.7, 4.3, 4.6]",1.1463540057312158
127,A,H,0.009573615371759207,"[1.55, 4.36, 6.17]",1.1353792534004699
128,A,D,0.008296438341895349,"[1.75, 4.35, 4.28]",1.1259596494299657
129,D,H,0.013692798394499611,"[2.08, 3.76, 3.48]",1.1105421109499798
130,D,A,0.011818112703469861,"[3.15, 3.41, 2.39]",1.0974175991208235
131,D,H,0.005834941076364777,"[2.95, 3.43, 2.52]",1.091014232093788
132,D,H,0.008500133476713124,"[2.16, 3.4, 3.62]",1.081740465495997
133,A,H,0.006788612580036021,"[1.36, 5.41, 8.26]",1.074396948563597
134,H,D,0.014023518235198922,"[4.29, 4.04, 1.8]",1.0593301233635732
135,H,A,0.01492012087632852,"[8.92, 5.79, 1.33]",1.0435247898750526
136,A,H,0.010743679081105488,"[1.45, 4.87, 7.03]",1.032313494419457
137,A,H,0.011021654917094633,"[1.8, 3.91, 4.44]",1.0209356913177057
138,D,H,0.003500917578131201,"[2.37, 3.69, 2.94]",1.01736147960983
139,A,H,0.006794238323457357,"[2.67, 3.92, 2.47]",1.0104492832562557
140,A,H,0.014745096259098825,"[1.37, 5.48, 7.77]",0.9955501113097048
141,H,H,0.006468647707861367,"[2.88, 3.75, 2.38]",1.0076570536474039
142,H,D,0.010746765145521187,"[5.38, 4.39, 1.6]",0.9968279999446273
143,A,A,0.007394510619567368,"[1.68, 4.05, 5.18]",1.0276390108121831
144,H,D,0.0131852102825428,"[5.33, 4.22, 1.63]",1.0140893743600803
145,H,A,0.014604817952605363,"[3.68, 3.76, 2.01]",0.9992787836598799
146,H,D,0.014126895509834215,"[4.69, 4.07, 1.73]",0.9851620766979224
147,H,A,0.011954074268956465,"[3.23, 4.13, 2.07]",0.9733853760661161
148,A,H,0.014868483815779848,"[1.95, 3.88, 3.76]",0.9589126113555603
149,D,D,0.00793194926839067,"[1.23, 6.63, 12.95]",1.00173465138326
150,A,D,0.007569607828179902,"[1.32, 6.04, 8.88]",0.9941519129243901
151,A,H,0.011686580053204618,"[1.3, 6.02, 8.95]",0.9825336770089527
152,A,A,0.007862756261947804,"[1.91, 3.91, 3.93]",1.0051691658758797
153,D,H,0.00411390429491857,"[2.67, 3.38, 2.76]",1.0010339961272632
154,D,A,0.010138958906747977,"[1.9, 3.89, 3.97]",0.9908845535762711
155,A,A,0.015752555151271195,"[1.6, 4.65, 5.07]",1.0544130353417958
156,A,H,0.008976540256714788,"[1.33, 6.05, 8.44]",1.0449480542828453
157,H,A,0.021663194336476246,"[4.47, 4.51, 1.69]",1.0223111415113932
158,A,D,0.011376289243574148,"[1.72, 4.27, 4.49]",1.0106810342686312
159,D,H,0.012347814957936657,"[3.3, 3.79, 2.14]",0.998201331875986
160,A,A,0.002976801925760564,"[2.39, 3.47, 3.07]",1.0043522285053281
161,H,A,0.013507421529139932,"[4.69, 4.02, 1.74]",0.9907860195911755
162,H,D,0.004153570248967125,"[2.8, 3.83, 2.41]",0.986670720257109
163,H,A,0.01362230754704867,"[6.75, 4.17, 1.54]",0.9732299882580987
164,H,D,0.016154392556373777,"[5.48, 4.09, 1.64]",0.9575080489801424
165,A,D,0.012721626652832987,"[1.42, 5.06, 7.35]",0.9453269890639345
166,H,A,0.0024348858579405436,"[2.63, 3.58, 2.68]",0.9430252257471333
167,A,A,0.0076735492690512596,"[1.86, 3.87, 4.16]",0.9658920934273962
168,H,A,0.020657201055433363,"[4.47, 4.37, 1.71]",0.9459394662556131
169,A,D,0.009165142911492188,"[1.34, 5.73, 8.52]",0.9372697958617597
170,D,D,0.009143727573725922,"[1.92, 3.85, 3.94]",0.9616946939396185
171,A,A,0.008021374139553634,"[1.47, 4.98, 6.32]",1.0027337748235807
172,A,H,0.010513966845612894,"[1.94, 4.02, 3.69]",0.9921910651601094
173,A,H,0.010897383202394808,"[2.37, 3.81, 2.87]",0.9813787789130674
174,D,A,0.008611863162515434,"[3.28, 3.62, 2.21]",0.9729272791584715
175,H,H,0.007165406349262336,"[3.95, 3.74, 1.94]",0.9934929661036568
176,A,H,0.005861537893883635,"[1.08, 13.84, 24.96]",0.9876695694355333
177,A,D,0.008385550059589356,"[1.64, 4.54, 4.96]",0.9793874168186986
178,A,H,0.006198972286293128,"[1.15, 8.67, 20.05]",0.9733162213642952
179,H,A,0.014170349446027235,"[8.42, 5.9, 1.33]",0.9595239903860763
180,A,H,0.010832568762278314,"[1.64, 4.13, 5.4]",0.9491298807811634
181,D,A,0.006276569694347689,"[2.69, 3.18, 2.88]",0.9431726009354526
182,A,D,0.0038452602922916424,"[2.37, 3.59, 3.0]",0.9395458567842981
183,A,D,0.015160107716512189,"[1.63, 4.91, 4.57]",0.9253022403908454
184,H,A,0.016734615535712833,"[7.32, 5.34, 1.4]",0.9098176631435708
185,D,D,0.0064977939539304945,"[1.99, 3.91, 3.62]",0.9270210235818633
186,H,H,0.016146666443229575,"[7.1, 5.2, 1.42]",1.0183276490290527
187,A,A,0.0022809218105966085,"[2.72, 3.68, 2.54]",1.0219046466763588
188,H,A,0.014299007850372287,"[6.98, 4.93, 1.44]",1.0072924241112016
189,,A,0.0,,1.0072924241112016
190,A,H,0.010790113855329032,"[1.32, 5.64, 9.41]",0.9964236241694313
191,D,H,0.010337185669678287,"[1.75, 3.91, 4.82]",0.9861234081607381
192,H,D,0.012564146709120759,"[3.69, 3.97, 1.95]",0.9737336089873084
193,A,H,0.01257339374321263,"[1.32, 6.41, 8.2]",0.9614904729205115
194,H,A,0.019550470827144933,"[2.95, 3.59, 2.41]",0.9426928814791012
195,H,D,0.011872948777036686,"[4.62, 3.7, 1.82]",0.9315003371848227
196,A,D,0.010125264122329015,"[1.56, 4.46, 5.71]",0.9220686502407878
197,A,D,0.011586328290751817,"[1.29, 6.14, 9.37]",0.9113852601524877
198,H,A,0.015038985913826044,"[3.44, 3.22, 2.31]",0.8976789500629857
199,H,D,0.013895638556083665,"[4.9, 4.56, 1.65]",0.8852051278335058
200,D,D,0.01003626457261666,"[1.5, 4.96, 6.17]",0.9203863731748428
201,D,H,0.005255388860372871,"[3.03, 3.54, 2.41]",0.9155493848820208
202,H,D,0.01281352028465919,"[5.28, 4.24, 1.65]",0.9038179742672278
203,D,A,0.011138382603516269,"[3.26, 3.31, 2.36]",0.8937509038659044
204,H,A,0.009583856905930171,"[4.01, 3.76, 1.93]",0.8851853230937078
205,A,H,0.011748226350418394,"[1.36, 5.73, 7.91]",0.8747859655559347
206,A,H,0.011149540182873147,"[1.4, 5.54, 6.88]",0.8650325042815553
207,H,A,0.011315307461879621,"[3.84, 3.78, 1.96]",0.8552443955310899
208,A,H,0.011650166483724344,"[1.31, 5.97, 9.23]",0.8452806559388806
209,A,A,0.007390968030847687,"[1.65, 4.33, 4.99]",0.870207950736382
210,H,A,0.016825833914882512,"[6.49, 5.33, 1.43]",0.8555659762858815
211,H,A,0.01159914910474434,"[4.38, 3.91, 1.81]",0.8456421389579953
212,D,A,0.004828558934382238,"[2.65, 3.49, 2.7]",0.8415589060526396
213,D,D,0.012689618583031515,"[1.53, 4.4, 6.38]",0.8778677152647079
214,H,H,0.005268819398258503,"[2.97, 3.45, 2.46]",0.8869796083658722
215,D,A,0.004519519219250873,"[2.11, 3.77, 3.39]",0.882970886978779
216,A,H,0.013597545403510509,"[1.4, 4.92, 8.27]",0.8709646502531071
217,H,A,0.014565047818615388,"[7.76, 5.51, 1.37]",0.858279008473847
218,A,H,0.010448886891204663,"[1.38, 5.69, 7.16]",0.8493109481932084
219,A,H,0.008214759001609171,"[2.11, 3.7, 3.45]",0.8423340634363731
220,D,A,0.014466185815860764,"[1.68, 3.83, 5.5]",0.8301487023556734
221,A,H,0.0064371489929512075,"[1.1, 11.75, 21.77]",0.8248049114723048
222,H,A,0.014720892683994756,"[7.05, 5.17, 1.42]",0.8126630468852892
223,H,A,0.016316915978794564,"[6.86, 4.74, 1.47]",0.7994028922301908
224,D,H,0.0074393257297474475,"[2.03, 4.09, 3.36]",0.7934558737255881
225,A,A,0.00960426652734444,"[2.06, 3.7, 3.59]",0.8131931284999622
226,A,A,0.01430265851943755,"[1.46, 5.37, 5.94]",0.8706493972187651
227,A,D,0.011730828747527629,"[1.55, 4.46, 5.99]",0.8604359582408536
228,D,A,0.008717654884126748,"[2.32, 3.48, 3.18]",0.8529349745070169
229,A,H,0.005785221445049767,"[2.46, 3.43, 2.99]",0.848000556801266
230,H,A,0.013756269636826638,"[4.68, 4.35, 1.68]",0.8363352324897286
231,A,H,0.00914153010807657,"[1.81, 3.7, 4.73]",0.8286898487814786
232,A,A,0.011161053037417455,"[2.0, 3.71, 3.78]",0.8544022115450969
233,A,A,0.007289678623937265,"[1.71, 4.14, 4.74]",0.8776961191362632
234,H,H,0.006955834016108949,"[3.43, 3.56, 2.17]",0.8925315328430096
235,A,A,0.012171691986194931,"[2.12, 3.88, 3.11]",0.915453768734103
236,D,A,0.00502120940477118,"[1.98, 3.49, 3.83]",0.9108570836609021
237,D,H,0.022193033921180296,"[1.93, 3.63, 3.85]",0.8906424015058684
238,D,H,0.00865576527251487,"[1.36, 5.92, 7.51]",0.8829332099366847
239,H,D,0.01492694435890235,"[7.36, 4.73, 1.45]",0.8697537150393326
240,H,H,0.004613392903431231,"[2.92, 3.65, 2.43]",0.8774577450233879
241,H,A,0.01318184412020526,"[9.47, 5.42, 1.34]",0.8658912338064227
242,A,D,0.010305535493855272,"[1.41, 5.02, 7.6]",0.8569677609626125
243,D,H,0.004452523791560611,"[2.23, 3.38, 3.47]",0.8531520916183261
244,A,H,0.011813467472074572,"[1.99, 4.09, 3.49]",0.8430734071352606
245,H,A,0.017705784437908604,"[6.01, 4.65, 1.52]",0.8281461311231905
246,A,A,0.007568017008240649,"[2.43, 3.71, 2.83]",0.8396155170535282
247,D,A,0.013578410318919591,"[1.79, 3.5, 5.17]",0.8282148730528436
248,A,H,0.010681658501868632,"[1.19, 8.22, 12.7]",0.8193681646127247
249,A,H,0.011627596411916737,"[2.46, 3.84, 2.73]",0.8098408822818349
